53100843,875827377,457434557
356442677,686219147,746071623
333403679,784525325,96650877
804560736,869660681,44768767
109210043,735616063,337644063
701790850,234301578,616418503
319649693,536912992,666778465
458838044,175307162,409756260
227585728,412966301,865349733
834164354,365585602,142903025
944608538,312074513,269458219
727184098,256657427,463465074
522490257,636702605,505881924
68423751,544245353,603201801
29537119,377925989,903067302
500618936,81153408,321745006
499457048,638890532,618113737
319136169,403523888,546284320
570596425,614211660,971778881
384293147,660603065,743542885
724111455,500577987,511220938
764555239,831234384,126775856
376147155,227783672,307302674
801793268,20758540,13863585
278267426,697262592,782361628
114062481,237806800,684340237
128456188,538503367,164665701
698937518,20029980,581250001
116992123,214185594,486566420
716612565,963033652,647105500
952599509,91018810,993773258
704321971,535169856,771057650
486516816,563592441,164361156
163065694,650493051,166312388
92772676,449406194,449709813
165933842,988431833,548094880
405980658,886192709,887574297
604326268,343880697,206952693
177278651,109235502,365896914
451894472,282486268,288180497
38721513,72727879,496368513
732335653,374249703,16774832
626284016,821015623,628046783
368232077,479421023,156993921
802963578,4798003,819102728
641364568,788725696,325322612
508735016,404986645,68391177
65926441,259136416,464242189
314540695,232851034,432502732
491221579,856438617,184380384
808804196,178506198,999147829
340008742,304345626,661208977
979002954,472278505,282913822
316242141,645955381,859900948
228103214,567591982,600540265
486872269,135227058,690961796
25044667,591260932,737503405
320231094,609854701,946350340
809898081,265616965,65337542
703151842,356936876,795490488
110638708,707379436,82597722
64267733,885560117,497550491
439120789,988558574,839450194
631317630,910312224,514771077
594501129,52470637,41927998
727449029,605265158,794812589
363239105,25938343,430738717
217266419,898283844,103886792
509972362,249073787,389387536
494254769,896848512,543833679
486249110,60097916,741183927
337404169,539236634,701272564
126319684,825868522,857853659
259993238,851385833,339010383
380644211,668438113,463443694
497858769,130730371,308229542
754451076,496673963,35291420
51657433,525985593,296495462
968143168,506837651,243618751
102242713,150842578,281553257
540953539,276662160,941554091
116325001,520660020,846104228
812768142,506548208,227677450
630518777,180104203,748776421
392004186,823979607,371135944
694245266,498102350,775121250
823942227,837921659,455293364
254423432,270851599,570853457
150109264,698432444,771643113
518472371,497811051,865226463
82801111,331969966,156823700
315041759,669587332,277212555
987152894,855397355,344271063
610965183,737153960,932457943
147951910,884734282,287750838
63628283,854356101,309932696
795123287,253488347,177852455
514586124,668378087,782720154
246744393,827260477,435779940
279150748,552762132,414803731
161228623,629218233,753388121
643193170,875195985,452717854
35557383,468064683,649306964
475089498,993767915,350431761
130940189,53519941,87095935
800693378,996752839,812579998
795612485,464782151,611401845
595365566,523752411,130153977
686749026,354211074,131711484
177939418,320079097,871304818
380401442,472057814,789857911
872492200,846770838,273360268
481568768,494740649,176088734
978942022,263984963,467909850
366921906,284811596,10939568
40506624,676234630,379236507
728765926,737763101,674895739
546229809,2536234,614604343
42427531,299210024,134985289
821852735,598455236,862505585
146177168,21958823,847346028
515912640,10881288,204518624
663488005,36193672,307584167
199498750,563921577,359205148
58380486,93942877,403380036
77438750,659301927,22180785
270194914,787531742,292659368
115436855,862333551,28818396
309695527,191885675,880967425
52916554,274112995,486238661
395014663,846393031,561296814
635671290,638305921,856876489
242818156,990765899,321256493
69020332,534711805,301455737
703959694,267746284,902891793
459371385,986484017,102184960
497558626,625208240,836974899
624755007,714325234,206934325
844097875,213202205,936611705
108106208,923121930,710332492
284104794,907530207,619674957
384069664,827142266,88930308
858238180,305419481,163193732
410217209,864633759,591772786
465004323,998815185,978205103
15494848,953158323,160010118
932440687,35547172,313000014
160505864,283755235,169755203
284662245,344587147,786892393
819148722,250987649,658273366
658614390,837544617,865349677
888493984,107936998,599542961
142068253,907492033,786502350
61566961,126179355,468119609
359564006,80578682,13560605
820291886,619359434,960745649
337853057,490718317,156367183
195980459,722932899,62117588
702274438,79439181,695963791
546303657,680761310,774372085
718664454,821301807,305438524
142642250,224678160,537793826
700521536,965579785,913502874
111479661,980298737,959834771
253260698,434513933,490924549
100776460,675663398,575706378
149508077,676117599,652822343
413923833,639199709,782050314
290088631,410126121,352633393
50017626,574692557,613462408
223145153,322703144,288003277
131465704,837081125,91154286
270063640,738416452,263745716
911606373,223527274,145568541
95775386,86537495,963324601
901210314,73073514,802459655
604919461,67883611,700733893
475922189,595365540,549590220
7600994,943629248,928822006
117233687,70699836,225144589
917175164,904885514,572379284
263482448,345004215,244781705
963239798,778191364,893411241
205519124,340705546,898736674
461025631,630441978,79818815
196132824,569473964,929473804
184264926,334098517,139063634
599302659,497481442,514146696
491133875,608820848,251825669
163670201,899424804,106182775
860954342,869525790,922381073
666846059,959017511,87934034
843833862,238855572,68813697
839070770,446024812,522884062
761450356,536294224,865884263
617964751,973843997,812629728
71430201,216858254,739554643
843837200,960834845,398400796
525016527,128270072,442475244
740529032,940344504,816602684
316533129,699958996,3605984
694282524,759033649,461138583
249851625,395847284,546716023
272709046,813478783,923618561
865972455,739310825,286329153
861398361,815825038,375715525
382298704,102515607,83550282
372382189,771321251,705068950
869956818,558565627,197816618
562209317,324181616,173616120
12312070,71174828,942402426
589483445,300701622,981628071
440978508,490528119,469128663
725822626,974843896,710267560
242920323,170022244,17545728
827999490,879891781,456994023
517878449,935027137,143232346
905621450,904697410,392184365
800992390,17905506,101414336
439161994,699131557,344644767
802420034,638741153,997990418
931074569,462744500,559017002
548391174,68066926,570996423
495764875,927851335,176009969
85511995,961408302,743781136
123513022,78045384,308253758
257527467,566968950,445847438
762927585,981325237,109482704
758368428,62144853,729828690
438870825,18903001,931189191
641915202,939586885,206498661
419666017,36001694,101725157
246126252,605421940,268627953
57133479,686792828,922510362
403612609,982140334,686988424
292956073,974674557,323637993
882808655,376819925,47740387
31352694,155751605,510399943
184113499,252391351,716305052
498923673,753014467,141909786
706907989,524768074,783752655
158229047,272058042,732741114
605662020,64387531,421738657
668843081,640321670,905113917
769010493,642917704,320675836
186007120,157081172,237222259
793990740,952834727,166783998
86286033,357704862,146257399
593920249,893683347,935852937
976534322,989561263,644274059
189071474,237125403,903518629
873048555,608297481,202045615
940399662,94533654,104188786
120006139,726357875,473843543
226576082,110906221,494096526
989529732,244154767,716296312
725195572,867487799,593586868
265950251,747812650,937455898
150170436,688109120,16218512
396396879,4124924,70787522
570300954,809288128,843985719
841581280,393004918,780194296
402922970,308663148,465114973
421887365,93741622,690476093
195598584,282699442,476566897
612662167,323735784,392034070
128050767,388662423,53510421
139772321,716279543,786658804
473204887,597548545,885781729
895255993,290637448,369420682
500414397,820494492,513777257
296163980,468233986,137737070
917886358,599755561,315034240
801932268,180505695,4042785
502582287,948195290,617030898
51109135,724282560,602444824
678480720,434125156,566387989
796924785,882763889,707605758
728636329,30341812,238869275
208121270,270188913,149290966
20659218,726840506,341239492
108788071,624729670,490070816
224913102,737407676,900144088
395646171,883660351,762097096
14559267,34936713,838569446
486723981,949279189,337564643
64221151,431910906,305622658
336768206,596403374,464191642
26708228,505041150,486469443
299343861,519437790,410393564
787777966,451672380,301279191
50870319,2428163,468715364
750561628,870959397,133543026
985094345,900687912,69899605
504651507,360492791,963588419
54442079,608983102,441432164
166165750,622114694,830126540
801079275,352615457,790340863
59441953,411715007,719218770
934893068,155705992,413008095
992098874,871114773,960003901
368277884,319509621,182510691
740493542,692740116,654743559
883043271,968617059,374550472
504697285,824928712,604353567
352220689,368112978,419375053
843583440,929596075,889640979
983578702,648143526,482335193
206567950,984243204,894468280
807806543,740772193,825022599
383551729,686803409,823370092
899325992,845396178,249143633
312421968,779308894,268474198
446789113,568479857,352992853
226020486,94277720,498912474
879392150,867693282,490433274
313080430,614190527,836551700
728132772,316594196,863187055
322379345,167645123,911955749
302014478,651763885,215393886
975878328,525669236,309539227
625792874,80543115,536117588
394447434,758432592,592584483
529120259,915885001,292810255
89780906,321750487,492588950
662772327,506940781,877009329
640942961,91804965,273263347
722524966,36882263,623163640
210636110,324326321,633870156
375937199,491666981,677443299
236245006,318815784,412791855
668823999,975926938,373393960
906857873,631565478,270361109
671532770,209306314,875865581
16657572,255587714,715778696
716983777,53118000,704596566
761018119,668532243,184463017
959494738,766268788,150929456
214633963,108706667,389962977
193180341,548623676,229261387
171652624,899468088,806090028
759092053,806785309,353224419
402160786,683432962,398509058
876368032,536605161,474123904
532505798,399738572,50642311
728943025,363320048,488235552
484406197,866338464,619543723
136084069,120713799,204451329
772347486,896636424,57147722
937231482,150666215,165665372
945240415,736570444,256821098
64756449,955478038,581758818
567362035,908844552,265889195
451420689,207904862,103089806
979037876,222223238,202998696
330854258,852017741,114804653
425571320,777346225,163380418
890314457,853420830,609901786
197049430,775723142,692073668
367589831,101599235,282206097
746042266,761022016,86656436
861652195,562320289,82692966
566776602,937518439,645354872
851569149,530255041,176393025
677077438,10939495,687186074
610638423,830746229,821038780
748774589,137980032,777701735
545123287,928075138,252550624
86942967,206488243,434761989
575086541,761173488,634879763
37927557,114217103,971826986
236309455,634523075,174393927
866305614,648499525,218852833
577366503,916536732,455019324
340826330,861531747,253655521
917003141,191474335,134279062
441175272,657385311,932112611
781266342,433301460,186580913
343869818,237729409,586547021
514282595,232819746,234265413
744470998,534415409,772198043
975865265,485578792,333847699
688597293,279962471,822425779
699132612,350617720,358568053
33449230,332602193,131239042
434751983,929595320,615081188
895954718,122882628,773727380
164257132,889853478,13328940
336805186,914796580,730302931
118567960,336678513,705182310
81198608,937009496,614695637
297193186,996178486,571339778
456943553,5859706,749945519
784611815,981031338,693439838
872089384,84935248,193231927
565810761,826658211,673231938
364072688,262148246,147559829
512631565,442331335,157295176
905971131,827225119,591969298
342336833,815543601,644240406
741273631,64346122,257944471
78100100,551547040,333931436
999174290,297793555,521053992
911275757,488256513,952370892
533547045,339413675,230670818
477758479,505322584,312856885
820720149,683745155,655656294
29234361,417911393,241976867
19816675,525774393,975900471
427747653,667074742,494672721
31234986,818611322,315282287
392798739,522214034,376211654
455488563,185837907,741834297
366885953,557283640,570045218
803055667,28324329,838339022
978693604,571934740,652840481
188956987,157167695,391045029
437347367,529978151,399718597
736064300,693708788,853479807
857671111,420729341,259094204
45623429,728235327,428210274
470070607,759636344,188614331
407019812,125154581,809007030
598693966,791255785,417632665
103169257,179580838,923401944
238631261,526938029,354570979
281923066,211862044,720148360
250987045,506728898,545526445
317933798,937491649,925092621
223345587,877351975,535209681
445076547,642082266,51573705
988019911,90891476,837622394
800440285,119468385,266186464
742020710,242611488,904009208
721417968,395059712,780149004
34398469,552625155,914931890
929359604,625448913,357375223
507415765,775019433,260720022
366923585,211953401,395035614
21740520,244997422,122955551
459893648,581378997,34688197
64177659,150046662,407922571
614695281,24440595,703979664
88916525,313806308,765809096
978476750,196402718,66097381
378739270,862242308,782937336
131181861,949057138,747517300
103122052,885952784,890779350
859100583,719526452,727180125
297263139,670248869,169093847
332848540,184424536,68702366
456520192,1055304,152194807
331371937,503148412,917107823
221967253,105056469,518807498
409319389,830427193,39791535
297954023,255824497,3409798
575755801,323484690,28890816
436022580,761864475,213789052
542366326,386948312,466315582
26031139,135438400,640311427
323140410,993478115,418509798
406704780,518750979,341563754
88655574,218529927,716060762
42058476,674733446,658025561
966793277,64393177,818277746
499281920,225994477,913822906
671195364,878512987,779790611
552318078,875540960,357014217
698586805,848333872,148064555
645047480,33823441,352720063
35545869,364240001,649454067
821879477,719932744,494346730
755431151,818294201,73359153
283743187,976128655,361097974
40110310,558817884,966720216
601315591,272154654,134634204
267659352,244535522,356488340
638901525,86527055,528726887
464977047,533796206,849825373
649902285,53194003,345449196
713032194,803548627,531919026
196867986,832278721,272271510
467862046,306083219,77566602
428425021,370711787,171536666
389344226,591862197,441726715
821013865,179005206,49176810
411435791,399898385,868567852
557492802,440027625,708592975
513350960,662155785,817306190
937781991,654744796,872829345
325664959,41885303,722679576
46610324,801990956,167436503
904316143,864241332,416578283
769138560,68961985,954045301
108315987,199483849,513732641
48937603,938653450,526137675
913692862,889908096,120417436
743938680,590174600,19523803
82236557,547328907,297273975
607791990,198663862,814376555
146631925,485304088,53580121
744431685,953711501,303583393
453660406,199813305,191103949
338987259,424672052,763940254
479139491,256232683,967464830
406138786,241107597,497748821
119060950,906213207,351781526
283907458,128978260,609873286
43791237,254072502,652902456
374590959,971132892,90302837
773197008,397594080,736401092
803001695,849325742,26169714
399384685,353030544,918623283
227475503,794679137,293606620
144982513,147210422,610915254
257418582,748423590,342789672
892237444,703413618,861815296
826478577,189043554,945329314
219402166,106128587,422528944
3719829,768477401,579728602
678968117,227325754,181871576
207233185,937334231,457112332
662584249,669320477,297247628
32827945,664626630,959894767
808844131,379759289,99202738
722217557,134840043,95453903
936866175,992091408,940925092
928013587,613621762,532691105
331158557,309683999,991490443
672805203,311224794,831588645
872865841,301054066,702773065
753576489,17584609,534302151
20871773,693219286,303420220
960413688,315182287,900646983
863553569,275955446,171234925
225934596,402901496,677573942
312841215,761723829,486432026
970018596,702864950,974166443
409944395,570000580,331488562
480613781,513315403,32890260
968389054,882375498,281492531
369525334,167827086,495551656
409602890,401791893,800359382
447232586,387932534,19354321
839943094,379163159,139497929
901772844,903433884,531341027
291428145,72766205,389690211
994259460,880474050,788276848
61847492,721623360,415540649
847279995,924660336,99474541
794564500,226971000,448446194
448415458,482617555,194856541
196198921,358692617,777011749
99539103,915986709,144149914
153884821,792314,48001145
924807991,243307755,409803403
927374494,691541687,982053207
480569062,615532090,589564353
524477120,726665242,866985417
589522507,888702290,636178627
833146246,974610948,590203890
1759874,727511584,715112952
878674321,914606217,626855275
108517038,432164914,67626484
759132634,985557493,239666521
858332980,978566121,345010226
585325096,943690513,941105609
642149397,984438862,842486698
232160773,783134778,730043787
659985581,395914801,948211082
154867281,978668691,131110947
853157345,547923107,925217291
572053649,550232233,849492368
824054230,425842957,883906801
912374319,262635646,95865588
283584445,996257197,341711879
753962133,241030308,198966500
874518867,930960297,972470661
842256055,273301343,319944739
144323910,870958751,246401703
509210548,158859049,795579550
557844390,89582800,740313484
719961869,461144929,755594424
375028967,626917991,560908996
143293113,153105861,671619089
522559104,898410215,278395921
612457383,922969873,562299486
621034979,205748350,802911177
560637476,143872100,423619892
205667905,549244054,849008408
689170043,88539134,556366719
964139940,850861522,420170707
367613110,152774849,502230685
855848060,814132074,603949351
360392994,686466575,998869622
811674133,23220301,730379415
617522887,10293630,820838460
797022709,30747281,892799120
668668232,94705292,763179690
785122174,279389817,816978462
897495315,690784706,108538585
604312573,304402727,762362500
101432079,803402666,381070289
847438032,65643173,290701327
525116296,323328785,372969186
621751739,175907686,532566839
481633252,759985302,879544058
497500780,401364214,743793632
328578746,202487853,517589766
427354896,74980402,871045879
600140084,437976275,382835160
888831781,58554475,10879514
999558389,125095624,167531917
839525219,933217403,50167890
130282425,751049765,920837220
951130231,650260907,722867362
362717736,538623014,962771453
660917950,192178174,616492573
527791093,228625922,179492024
491166603,491983045,818992522
748891616,89409665,843716768
882158234,385602024,249178205
526605259,211204400,5507792
562903127,147284462,13753391
323964866,179419079,413900276
92568676,940864759,476920034
861359671,813375356,150183001
100338249,890295195,13851741
647017892,750330865,428231848
487780733,208144273,64225732
476204484,450609776,405025734
341000442,38857657,632655760
228336841,522055839,394687674
525056092,498775834,830226584
716394587,131223597,516595095
542563687,459182144,183857653
417911742,515753852,651434290
651214542,38367064,994554407
470389675,833247669,273067383
145383985,89296938,625647564
527390346,120744967,86028493
115415096,802538804,922487056
831214941,577971933,211676113
416904728,743926424,442638302
518066072,627260504,407447622
511106318,993627323,47021074
53925223,67761556,869158866
457950823,918797343,793271449
227200431,287006577,739593361
587509847,635363103,661750959
435505818,117546292,170445017
534930042,228393986,542346312
962652793,975515243,861777451
365918757,277686555,901959791
117226440,703966861,298511652
637026351,825042840,975415157
899021493,194895814,856054679
560850180,842161596,112704274
222796995,156483790,39014700
629244573,234662473,791005155
635187364,339875679,767768175
199848561,275229909,900253357
620543290,500583125,808407510
577456518,879377105,237908603
522812140,233099004,802401913
320104829,139210628,42869209
359575173,419788974,194612943
408718149,676802495,332402336
909138211,652993573,148122446
588386622,733639472,409898747
105343163,667514393,198493870
997634166,674227054,822119282
392108629,420210390,803340269
294850548,655156252,277306409
399848775,356889735,361416337
915690522,714281599,770638268
814347948,802574365,2524921
460337249,403382777,329324979
257509656,870952325,823150632
360140673,493429271,650582343
455583399,748906259,105965933
857755028,991201616,987116249
240701202,451611567,321172984
435814914,151787943,141765168
861041057,511768234,958459570
623593995,854580587,382191641
682074628,741497486,901320152
434626175,60384163,179793561
329005409,445507398,638399466
88091934,73964630,200558147
391382367,411762909,542711716
223535163,282051340,906424968
473144937,870934727,442244650
9605298,437642282,631150784
585284984,35206244,992843218
206428331,438623466,344369834
971820434,179220254,158561462
262657635,549026430,452241006
50722151,612002028,656774184
17532300,840363122,686537209
631589122,510568829,533341696
740240342,941453032,790239188
10353866,602146371,206314231
11848995,966713472,286436778
659752257,139658586,722475440
100189017,486069339,899996064
252688730,762824528,597857665
838654522,117818497,9896431
289083598,907409156,26727468
538994541,335273677,108452216
341531485,893552288,207803510
813932195,124559628,961594794
828781048,492225732,110057571
694223436,50988424,575597630
461131114,992740930,315825428
721647699,46188055,418180552
329687700,339798528,289204126
50784256,523711980,449799249
662108814,585147793,211200954
757136793,609876221,328084274
489716112,956055,663808956
115208219,912538216,703332428
891662774,192359444,599549637
238137135,221802193,897709525
524985531,693151519,573195034
17832992,861229537,526653766
125128821,875010876,340086426
685745447,499812209,735636958
953386063,127791067,834823608
606065938,183615762,456615609
303670076,253665669,950239910
274435777,470461969,49836088
663181546,768197260,816730859
687218921,250425111,785192217
171345815,753326930,15031389
645486603,929392465,116333993
66970393,942208380,611205332
327521422,915635444,725104954
529385587,380712686,552544792
503974228,727254007,345774378
484707915,48932790,224388158
622381791,829291261,309429427
173954199,354825177,686642311
395674517,719849124,227923164
515780107,243381696,280847890
481213593,90051965,974948184
140106629,794434868,828375267
90040533,98179225,77895123
917646683,354192233,174410641
807064984,633664192,536085029
413619281,168106157,915112079
688881152,626713667,407586230
748852400,213462222,981276513
763860304,75589652,92447517
962292931,765168060,193098186
858995229,176128282,164428159
92974194,103539598,262325848
828231918,971158247,545334168
664628487,831437691,857520614
802743422,900175555,594224865
841848570,816006156,23900931
687519690,148878271,827980397
495292573,369355117,881954018
771360467,951095622,11688249
293728382,416186325,207713843
266701609,133017187,729995283
856276418,522336557,683534320
563110319,83611870,40563165
52093067,925493703,104155191
317256253,241712982,424712233
443627252,682521560,448810654
502369364,805866587,271358740
416916980,838061472,802016894
567490979,306889988,776576167
552676705,717860322,204224907
964355346,293180074,37239507
639652747,206207578,965256068
265865584,128329966,5868207
977793509,368199873,789636598
493896512,957691823,135900649
486773700,520367067,439564407
657982707,724386330,10351947
155847553,50812292,843743845
932562986,371774713,172516713
603384107,306708606,972395293
548346231,883729658,91662073
389639725,583179234,627270662
81281556,59716149,292016895
504854065,993166202,450879254
129487914,550802012,229805120
758340246,219204825,755991478
805963920,175623336,906940118
238937008,816008767,117910645
541803235,755990350,355634259
89896646,678206915,474712235
897236200,786807800,991859113
86784488,964177153,202043420
589369631,336955835,686427648
171438524,235739992,514791953
435034796,619224334,864298030
821926201,893414123,22249316
49949955,996175400,118041000
393319615,850983308,954130178
