7.85716e+08,2.19954e+08,7.86947e+07,1
9.3137e+08,3.60542e+08,9.00609e+07,1
4.07981e+07,8.91157e+08,2.53266e+08,17
4.8298e+08,9.71462e+08,2.35196e+08,10
6.94582e+08,1.13732e+08,7.98781e+08,5
2.27099e+08,2.23878e+08,4.39905e+08,6
1.84217e+08,3.56815e+08,9.90701e+08,9
7.69367e+06,1.27095e+08,6.1314e+08,4
4.72594e+08,5.95694e+07,8.04699e+08,3
2.27966e+08,6.36146e+08,2.61195e+08,17
1.53397e+08,3.91766e+08,5.72312e+08,6
1.27657e+08,6.67725e+07,1.16087e+08,11
4.20754e+08,5.46262e+08,7.79729e+08,13
4.56125e+08,1.61048e+08,8.74775e+08,3
9.54673e+08,5.91372e+08,7.1471e+08,5
2.66998e+08,2.30908e+08,8.51097e+08,4
9.09167e+08,9.89694e+08,5.56951e+08,16
4.1301e+08,4.54272e+08,7.51694e+08,13
9.68862e+08,8.76229e+08,9.71181e+08,0
3.62944e+08,6.81942e+08,2.18414e+08,19
5.62783e+08,1.31906e+08,7.34447e+08,3
1.64352e+08,1.25641e+07,7.18782e+08,4
5.98371e+08,5.56745e+08,9.91773e+08,5
5.32489e+08,8.5401e+08,3.75155e+08,10
6.70495e+08,6.57468e+08,6.09767e+08,0
9.04055e+08,1.92775e+08,6.13563e+08,5
8.79657e+08,6.28233e+08,5.93424e+08,5
8.02905e+07,9.54204e+08,2.3721e+08,17
9.96351e+08,5.76315e+08,7.7578e+07,14
8.12139e+08,4.25255e+08,6.42016e+08,5
9.74104e+07,4.22177e+08,8.72341e+08,9
3.31685e+08,5.06202e+08,9.27854e+08,13
8.85783e+08,7.70006e+08,1.32718e+08,10
4.98965e+06,1.63258e+08,4.26811e+08,2
5.84815e+08,8.02883e+08,2.00655e+08,10
2.38732e+08,1.32624e+08,6.99268e+08,4
6.41418e+08,3.42794e+08,2.08741e+08,14
5.91677e+08,7.59234e+07,2.9233e+08,7
7.34843e+08,9.46162e+06,7.46323e+08,5
7.71759e+08,4.80785e+08,9.31074e+08,5
8.11366e+08,2.67713e+08,8.37129e+08,5
4.24885e+07,5.65107e+08,7.6302e+08,9
2.62661e+08,5.51374e+08,6.776e+08,13
5.12243e+07,4.34968e+08,6.20851e+08,9
5.94156e+07,9.10894e+07,6.65529e+08,4
2.03512e+08,4.71356e+08,1.68358e+08,17
5.63729e+08,8.1194e+08,8.67854e+08,15
8.97271e+08,2.78527e+06,5.451e+08,7
7.36972e+08,9.75035e+08,4.40031e+08,10
4.14991e+08,8.96796e+08,5.57438e+08,19
6.97462e+08,6.80276e+08,8.55788e+08,15
6.6763e+08,3.41729e+08,6.24876e+08,12
7.84928e+08,7.26936e+08,1.11444e+08,10
7.23945e+08,2.98341e+08,5.42722e+08,12
4.95646e+08,6.64102e+08,2.458e+08,10
7.54368e+08,5.6634e+08,3.12806e+07,14
7.99762e+07,1.88053e+08,5.18706e+08,4
6.04009e+08,7.5221e+08,1.09085e+08,10
3.28123e+08,2.77243e+08,8.78041e+08,4
1.86879e+08,3.21201e+08,8.8017e+08,9
6.08314e+08,1.46052e+08,4.64268e+08,18
8.95105e+08,8.33046e+08,2.85639e+08,10
5.27345e+08,4.33545e+08,5.80568e+08,12
2.87731e+08,8.06225e+08,3.31633e+08,19
2.72194e+08,3.0875e+08,3.95608e+08,6
1.28886e+08,7.0629e+08,4.09448e+08,19
5.37314e+08,8.38952e+08,6.51838e+07,10
9.01444e+08,4.85386e+08,2.37664e+08,14
4.39867e+08,4.9952e+08,2.76089e+08,0
5.9022e+07,4.94233e+08,3.89314e+08,17
2.07104e+08,2.62125e+08,8.8218e+08,4
5.95976e+08,6.31426e+08,2.4099e+08,10
1.1332e+08,1.64119e+08,6.44412e+08,4
9.98192e+08,9.99072e+08,4.30852e+08,10
9.23041e+08,2.65093e+08,1.29182e+08,1
1.67517e+08,8.52748e+07,1.4942e+08,11
9.74185e+08,6.40093e+08,3.04067e+07,14
4.65556e+08,8.85393e+08,7.35972e+08,15
7.84122e+08,4.72079e+07,7.07905e+08,5
5.08606e+08,3.18021e+08,4.85518e+08,12
8.21178e+08,5.04638e+08,1.54495e+08,14
2.10733e+08,4.91792e+07,7.19689e+08,4
2.07372e+07,9.33371e+08,7.00068e+08,19
8.36672e+08,3.53068e+08,4.51807e+08,7
8.36304e+08,4.74511e+08,6.3858e+08,5
2.74354e+08,8.33888e+08,9.93033e+07,8
5.6463e+07,1.65364e+08,2.38108e+08,11
5.44937e+08,2.94319e+08,9.25297e+08,5
7.81485e+08,2.10032e+08,5.19688e+08,7
7.78413e+08,4.68185e+08,2.95915e+08,14
4.00602e+08,6.45709e+08,5.58931e+08,0
9.57371e+08,5.68053e+08,6.17581e+08,5
8.94032e+08,3.55201e+07,1.38936e+08,1
2.92667e+08,6.82096e+08,9.18207e+08,13
5.30572e+08,7.74699e+07,4.73563e+08,3
8.72644e+08,7.91915e+08,7.41909e+08,0
1.04708e+07,2.50039e+08,8.75578e+08,4
2.52779e+08,2.08775e+08,7.68153e+08,4
2.10593e+08,2.74699e+08,3.19791e+08,11
7.45982e+07,7.09756e+08,9.41216e+08,9
3.65955e+08,5.84088e+08,1.05288e+07,8
8.40749e+08,1.42711e+07,5.33427e+07,1
7.84802e+08,9.08146e+08,4.16283e+08,10
7.07959e+08,2.24873e+08,9.58225e+08,5
2.74328e+08,5.19907e+08,6.81487e+08,13
8.06885e+08,6.01657e+08,4.31244e+07,14
3.63702e+08,8.75361e+08,9.87508e+08,15
3.37899e+08,8.06384e+07,4.53417e+08,6
4.53352e+07,8.81391e+08,7.08484e+08,19
8.87409e+08,7.28803e+08,4.68555e+08,10
2.06006e+08,3.37899e+08,5.93526e+08,6
5.55105e+08,3.51695e+08,1.62165e+08,14
8.20513e+07,8.15608e+08,7.60372e+08,13
8.67165e+08,7.32202e+08,5.57259e+08,10
4.20529e+08,1.56967e+08,9.95261e+08,3
2.39528e+08,5.6573e+08,4.39252e+08,19
1.26465e+08,4.82071e+07,4.81087e+08,2
3.77711e+08,6.4693e+08,9.65249e+08,13
5.15956e+08,6.15788e+08,7.49748e+08,13
7.37028e+07,3.22514e+07,1.94469e+08,11
6.30812e+08,4.1233e+08,8.02007e+08,5
9.98813e+08,9.40434e+08,9.7569e+08,0
3.41049e+08,4.81409e+08,5.37054e+08,0
9.67067e+08,1.33001e+08,3.41018e+08,7
6.00885e+08,8.92344e+08,3.77914e+08,10
9.42736e+08,3.27816e+07,4.89369e+08,7
6.50142e+08,7.4617e+08,3.96994e+07,10
5.30419e+06,4.69484e+08,7.56555e+08,9
9.52151e+08,4.0187e+08,5.27874e+07,1
6.41472e+07,8.75327e+08,3.27352e+08,17
4.08288e+08,8.31595e+08,6.9691e+08,13
1.29126e+07,5.84501e+08,5.77469e+08,19
1.69776e+08,9.46496e+07,2.57559e+08,11
3.54964e+07,8.38587e+08,1.87221e+08,17
4.35246e+08,4.52546e+08,9.02144e+07,14
1.8171e+08,8.75789e+08,9.28019e+08,13
7.66277e+08,3.47021e+08,8.11845e+07,14
8.4461e+08,9.35139e+08,8.18818e+07,10
2.97499e+08,8.52822e+08,5.86795e+08,19
4.34199e+08,2.94951e+08,5.3219e+08,18
1.85663e+06,4.64131e+08,5.14558e+08,6
1.18879e+08,7.11157e+08,7.91825e+07,8
8.08056e+08,8.11517e+08,3.81512e+07,10
3.1954e+08,7.87514e+08,2.15154e+08,19
7.33128e+08,9.71987e+08,7.51461e+08,16
6.10858e+08,5.89967e+08,5.21586e+08,0
2.93585e+07,1.12106e+08,2.33205e+08,11
1.2714e+08,4.98624e+08,6.9588e+08,9
4.31768e+07,5.71798e+08,6.04088e+08,9
9.66645e+08,3.44016e+08,1.17971e+08,1
2.147e+08,6.95075e+08,6.55025e+08,13
1.27074e+08,8.13111e+08,4.9001e+08,19
8.16991e+08,7.26564e+08,4.96073e+08,10
2.11916e+08,1.92739e+08,6.44857e+08,4
6.71092e+08,4.23019e+08,3.41143e+08,0
5.08908e+08,3.12872e+07,8.77048e+08,3
6.36967e+08,1.36568e+08,4.37225e+08,7
8.85677e+08,4.35725e+08,4.10763e+08,5
6.87702e+08,1.90751e+08,8.918e+08,5
7.72493e+07,7.07529e+08,3.66004e+08,17
5.37696e+08,4.60285e+08,3.76079e+08,0
9.13715e+08,1.93079e+07,4.90585e+08,7
8.86572e+08,1.91292e+08,9.16769e+08,5
6.15794e+08,9.65415e+08,3.58991e+08,10
1.3505e+08,4.98152e+08,5.1084e+08,19
2.18926e+07,9.0132e+08,2.91593e+08,17
8.25546e+08,9.6569e+08,3.8105e+08,10
8.60835e+08,2.95387e+08,8.97093e+08,5
9.87911e+08,2.21417e+08,9.96197e+08,5
3.21297e+08,4.94353e+08,8.92651e+08,13
1.73963e+08,5.9628e+08,4.82913e+08,19
3.80312e+08,1.22465e+08,9.1875e+08,3
9.7619e+08,9.1011e+07,5.89905e+08,7
3.65459e+08,2.55284e+08,9.96107e+07,11
8.68126e+08,4.32956e+08,7.07048e+08,5
3.64501e+08,7.26462e+08,8.79378e+08,13
4.64297e+08,8.65981e+07,9.87743e+08,3
6.8635e+08,4.55734e+08,2.35612e+07,14
2.32542e+08,6.25766e+08,6.17514e+08,13
3.90165e+08,9.57211e+08,1.24785e+08,8
7.41293e+08,3.40695e+08,7.72738e+08,5
7.99198e+08,4.20886e+08,5.60316e+08,5
1.51206e+08,8.7085e+08,4.60027e+08,19
7.41364e+08,4.8337e+07,1.9812e+08,7
3.14587e+08,1.2377e+07,2.98038e+08,11
8.38088e+08,5.56586e+08,5.01937e+08,5
6.2389e+08,8.68887e+08,7.99059e+08,15
4.3039e+08,2.33489e+08,2.33732e+08,6
8.09753e+08,2.26534e+08,1.28754e+08,1
9.01412e+06,2.59074e+08,6.46912e+08,4
6.87982e+08,8.84866e+08,7.48925e+08,15
7.50352e+08,1.14406e+08,3.2119e+08,7
1.71827e+08,8.60407e+08,6.97045e+08,13
7.43836e+08,4.22659e+08,7.75461e+08,5
9.30814e+08,1.88316e+08,4.04669e+08,7
4.32969e+08,8.22897e+08,7.41512e+08,13
8.66902e+08,4.6399e+08,9.91931e+08,5
5.92252e+07,6.66507e+08,5.29064e+08,19
6.05089e+08,6.62482e+08,9.21114e+08,15
1.11121e+07,5.12251e+08,6.62894e+08,9
6.95949e+08,7.39785e+06,9.84766e+08,5
2.79615e+08,1.39708e+08,5.86334e+07,11
3.20856e+07,9.62462e+08,8.61378e+08,9
4.33292e+08,5.97085e+08,9.19724e+08,13
7.94379e+08,5.03581e+08,4.01374e+08,0
7.33805e+08,3.98538e+08,3.24366e+08,14
6.59903e+08,2.88855e+08,7.2182e+08,5
7.24576e+08,1.4073e+08,9.14941e+08,5
6.28346e+08,5.57887e+08,6.82908e+08,0
4.20411e+08,9.69899e+08,8.78508e+08,15
7.64767e+08,1.33385e+08,7.31908e+08,5
1.86713e+08,8.71722e+08,6.43392e+08,19
9.90051e+08,1.47241e+08,5.23719e+08,7
6.66768e+08,9.07543e+08,7.30247e+08,15
4.38197e+08,9.2049e+08,8.92667e+08,15
4.69801e+08,1.87934e+08,9.19375e+08,3
5.74587e+08,2.86979e+08,8.09425e+08,5
6.77522e+07,5.69713e+08,7.30054e+08,9
1.40037e+08,4.1977e+08,4.19853e+08,6
7.8633e+08,8.54e+08,6.1754e+08,15
6.17605e+08,4.43395e+08,7.97325e+08,5
6.1709e+08,5.07625e+08,9.36085e+08,5
1.63414e+08,5.70068e+08,5.90837e+08,13
9.59044e+08,9.63512e+08,8.12521e+08,16
4.58028e+08,4.94843e+08,4.7907e+08,0
8.54713e+08,9.36818e+08,2.32209e+08,10
3.59573e+08,6.09645e+08,4.05472e+08,19
6.63197e+08,6.67223e+08,7.36654e+08,15
8.23343e+08,4.12662e+08,6.41041e+08,5
5.20048e+08,1.11302e+07,6.21189e+08,3
1.33704e+08,40023,3.86072e+08,2
7.16113e+08,2.1835e+08,1.51434e+08,7
9.62617e+08,3.42183e+08,7.97145e+08,5
6.66676e+08,1.30824e+08,8.91867e+08,5
5.22388e+08,4.01928e+08,9.12234e+07,14
9.21975e+08,6.49254e+08,7.10872e+07,14
567497,3.44354e+08,6.01784e+07,17
4.21757e+07,9.60496e+08,6.17186e+08,19
1.547e+08,7.02898e+07,1.59522e+08,11
5.19574e+08,3.09374e+08,8.62828e+08,5
8.92429e+08,9.43882e+08,8.2583e+08,16
5.969e+08,9.33144e+08,7.11351e+08,15
2.58732e+08,3.94081e+08,6.74401e+08,6
4.59023e+07,4.0272e+08,6.11479e+08,4
9.9714e+08,2.32813e+08,9.83818e+07,1
4.57763e+08,4.8924e+08,1.64825e+08,14
3.45721e+08,2.50964e+08,5.64937e+08,6
6.56621e+08,8.80436e+08,7.72133e+08,15
4.39294e+08,1.69402e+08,5.22019e+08,18
3.7494e+08,9.51451e+08,3.55864e+08,19
6.66743e+08,7.97602e+08,2.90448e+08,10
5.62664e+08,5.7372e+08,9.32292e+08,13
9.90977e+08,7.67978e+08,7.82359e+08,0
4.66485e+07,7.98728e+08,3.95103e+08,19
5.31008e+07,8.75827e+08,4.57435e+08,19
3.56443e+08,6.86219e+08,7.46072e+08,13
3.33404e+08,7.84525e+08,9.66509e+07,8
8.04561e+08,8.69661e+08,4.47688e+07,10
1.0921e+08,7.35616e+08,3.37644e+08,17
7.01791e+08,2.34302e+08,6.16418e+08,5
3.1965e+08,5.36913e+08,6.66778e+08,13
4.58838e+08,1.75307e+08,4.09756e+08,6
2.27586e+08,4.12966e+08,8.6535e+08,9
8.34164e+08,3.65586e+08,1.42903e+08,1
9.44609e+08,3.12075e+08,2.69458e+08,1
7.27184e+08,2.56657e+08,4.63465e+08,7
5.2249e+08,6.36703e+08,5.05882e+08,0
6.84238e+07,5.44245e+08,6.03202e+08,9
2.95371e+07,3.77926e+08,9.03067e+08,9
5.00619e+08,8.11534e+07,3.21745e+08,7
4.99457e+08,6.38891e+08,6.18114e+08,0
3.19136e+08,4.03524e+08,5.46284e+08,6
5.70596e+08,6.14212e+08,9.71779e+08,15
3.84293e+08,6.60603e+08,7.43543e+08,13
7.24111e+08,5.00578e+08,5.11221e+08,0
7.64555e+08,8.31234e+08,1.26776e+08,10
3.76147e+08,2.27784e+08,3.07303e+08,6
8.01793e+08,2.07585e+07,1.38636e+07,1
2.78267e+08,6.97263e+08,7.82362e+08,13
1.14062e+08,2.37807e+08,6.8434e+08,4
1.28456e+08,5.38503e+08,1.64666e+08,17
6.98938e+08,2.003e+07,5.8125e+08,7
1.16992e+08,2.14186e+08,4.86566e+08,6
7.16613e+08,9.63034e+08,6.47105e+08,16
9.52599e+08,9.10188e+07,9.93773e+08,5
7.04322e+08,5.3517e+08,7.71058e+08,5
4.86517e+08,5.63592e+08,1.64361e+08,14
1.63066e+08,6.50493e+08,1.66312e+08,17
9.27727e+07,4.49406e+08,4.4971e+08,6
1.65934e+08,9.88432e+08,5.48095e+08,19
4.05981e+08,8.86193e+08,8.87574e+08,15
6.04326e+08,3.43881e+08,2.06953e+08,14
1.77279e+08,1.09236e+08,3.65897e+08,2
4.51894e+08,2.82486e+08,2.88181e+08,6
3.87215e+07,7.27279e+07,4.96369e+08,2
7.32336e+08,3.7425e+08,1.67748e+07,14
6.26284e+08,8.21016e+08,6.28047e+08,15
3.68232e+08,4.79421e+08,1.56994e+08,8
8.02964e+08,4.798e+06,8.19103e+08,5
6.41365e+08,7.88726e+08,3.25323e+08,10
5.08735e+08,4.04987e+08,6.83912e+07,14
6.59264e+07,2.59136e+08,4.64242e+08,2
3.14541e+08,2.32851e+08,4.32503e+08,6
4.91222e+08,8.56439e+08,1.8438e+08,10
8.08804e+08,1.78506e+08,9.99148e+08,5
3.40009e+08,3.04346e+08,6.61209e+08,6
9.79003e+08,4.72278e+08,2.82914e+08,14
3.16242e+08,6.45955e+08,8.59901e+08,13
2.28103e+08,5.67592e+08,6.0054e+08,13
4.86872e+08,1.35227e+08,6.90962e+08,3
2.50447e+07,5.91261e+08,7.37503e+08,9
3.20231e+08,6.09855e+08,9.4635e+08,13
8.09898e+08,2.65617e+08,6.53375e+07,1
7.03152e+08,3.56937e+08,7.9549e+08,5
1.10639e+08,7.07379e+08,8.25977e+07,8
6.42677e+07,8.8556e+08,4.9755e+08,19
4.39121e+08,9.88559e+08,8.3945e+08,15
6.31318e+08,9.10312e+08,5.14771e+08,10
5.94501e+08,5.24706e+07,4.1928e+07,7
7.27449e+08,6.05265e+08,7.94813e+08,5
3.63239e+08,2.59383e+07,4.30739e+08,3
2.17266e+08,8.98284e+08,1.03887e+08,8
5.09972e+08,2.49074e+08,3.89388e+08,12
4.94255e+08,8.96849e+08,5.43834e+08,19
4.86249e+08,6.00979e+07,7.41184e+08,3
3.37404e+08,5.39237e+08,7.01273e+08,13
1.2632e+08,8.25869e+08,8.57854e+08,13
2.59993e+08,8.51386e+08,3.3901e+08,19
3.80644e+08,6.68438e+08,4.63444e+08,19
4.97859e+08,1.3073e+08,3.0823e+08,7
7.54451e+08,4.96674e+08,3.52914e+07,14
5.16574e+07,5.25986e+08,2.96495e+08,17
9.68143e+08,5.06838e+08,2.43619e+08,14
1.02243e+08,1.50843e+08,2.81553e+08,11
5.40954e+08,2.76662e+08,9.41554e+08,5
1.16325e+08,5.2066e+08,8.46104e+08,9
8.12768e+08,5.06548e+08,2.27677e+08,14
6.30519e+08,1.80104e+08,7.48776e+08,5
3.92004e+08,8.2398e+08,3.71136e+08,19
6.94245e+08,4.98102e+08,7.75121e+08,5
8.23942e+08,8.37922e+08,4.55293e+08,10
2.54423e+08,2.70852e+08,5.70853e+08,6
1.50109e+08,6.98432e+08,7.71643e+08,13
5.18472e+08,4.97811e+08,8.65226e+08,13
8.28011e+07,3.3197e+08,1.56824e+08,11
3.15042e+08,6.69587e+08,2.77213e+08,19
9.87153e+08,8.55397e+08,3.44271e+08,10
6.10965e+08,7.37154e+08,9.32458e+08,15
1.47952e+08,8.84734e+08,2.87751e+08,19
6.36283e+07,8.54356e+08,3.09933e+08,17
7.95123e+08,2.53488e+08,1.77852e+08,1
5.14586e+08,6.68378e+08,7.8272e+08,13
2.46744e+08,8.2726e+08,4.3578e+08,19
2.79151e+08,5.52762e+08,4.14804e+08,19
1.61229e+08,6.29218e+08,7.53388e+08,13
6.43193e+08,8.75196e+08,4.52718e+08,10
3.55574e+07,4.68065e+08,6.49307e+08,9
4.7509e+08,9.93768e+08,3.50432e+08,19
1.3094e+08,5.35199e+07,8.70959e+07,11
8.00693e+08,9.96753e+08,8.1258e+08,16
7.95612e+08,4.64782e+08,6.11402e+08,5
5.95366e+08,5.23752e+08,1.30154e+08,14
6.86749e+08,3.54211e+08,1.31711e+08,14
1.77939e+08,3.20079e+08,8.71305e+08,9
3.80401e+08,4.72058e+08,7.89858e+08,13
8.72492e+08,8.46771e+08,2.7336e+08,10
4.81569e+08,4.94741e+08,1.76089e+08,14
9.78942e+08,2.63985e+08,4.6791e+08,7
3.66922e+08,2.84812e+08,1.09396e+07,11
4.05066e+07,6.76235e+08,3.79237e+08,17
7.28766e+08,7.37763e+08,6.74896e+08,15
5.4623e+08,2.53623e+06,6.14604e+08,3
4.24275e+07,2.9921e+08,1.34985e+08,11
8.21853e+08,5.98455e+08,8.62506e+08,5
1.46177e+08,2.19588e+07,8.47346e+08,4
5.15913e+08,1.08813e+07,2.04519e+08,7
6.63488e+08,3.61937e+07,3.07584e+08,7
1.99499e+08,5.63922e+08,3.59205e+08,19
5.83805e+07,9.39429e+07,4.0338e+08,2
7.74388e+07,6.59302e+08,2.21808e+07,8
2.70195e+08,7.87532e+08,2.92659e+08,19
1.15437e+08,8.62334e+08,2.88184e+07,8
3.09696e+08,1.91886e+08,8.80967e+08,4
5.29166e+07,2.74113e+08,4.86239e+08,6
3.95015e+08,8.46393e+08,5.61297e+08,19
6.35671e+08,6.38306e+08,8.56876e+08,15
2.42818e+08,9.90766e+08,3.21256e+08,19
6.90203e+07,5.34712e+08,3.01456e+08,17
7.0396e+08,2.67746e+08,9.02892e+08,5
4.59371e+08,9.86484e+08,1.02185e+08,10
4.97559e+08,6.25208e+08,8.36975e+08,13
6.24755e+08,7.14325e+08,2.06934e+08,10
8.44098e+08,2.13202e+08,9.36612e+08,5
1.08106e+08,9.23122e+08,7.10332e+08,19
2.84105e+08,9.0753e+08,6.19675e+08,19
3.8407e+08,8.27142e+08,8.89303e+07,8
8.58238e+08,3.05419e+08,1.63194e+08,1
4.10217e+08,8.64634e+08,5.91773e+08,19
4.65004e+08,9.98815e+08,9.78205e+08,15
1.54948e+07,9.53158e+08,1.6001e+08,17
9.32441e+08,3.55472e+07,3.13e+08,7
1.60506e+08,2.83755e+08,1.69755e+08,11
2.84662e+08,3.44587e+08,7.86892e+08,9
8.19149e+08,2.50988e+08,6.58273e+08,5
6.58614e+08,8.37545e+08,8.6535e+08,15
8.88494e+08,1.07937e+08,5.99543e+08,7
1.42068e+08,9.07492e+08,7.86502e+08,13
6.1567e+07,1.26179e+08,4.6812e+08,2
3.59564e+08,8.05787e+07,1.35606e+07,11
8.20292e+08,6.19359e+08,9.60746e+08,0
3.37853e+08,4.90718e+08,1.56367e+08,8
1.9598e+08,7.22933e+08,6.21176e+07,8
7.02274e+08,7.94392e+07,6.95964e+08,5
5.46304e+08,6.80761e+08,7.74372e+08,13
7.18664e+08,8.21302e+08,3.05439e+08,10
1.42642e+08,2.24678e+08,5.37794e+08,6
7.00522e+08,9.6558e+08,9.13503e+08,16
1.1148e+08,9.80299e+08,9.59835e+08,13
2.53261e+08,4.34514e+08,4.90925e+08,6
1.00776e+08,6.75663e+08,5.75706e+08,19
1.49508e+08,6.76118e+08,6.52822e+08,13
4.13924e+08,6.392e+08,7.8205e+08,13
2.90089e+08,4.10126e+08,3.52633e+08,6
5.00176e+07,5.74693e+08,6.13462e+08,9
2.23145e+08,3.22703e+08,2.88003e+08,6
1.31466e+08,8.37081e+08,9.11543e+07,8
2.70064e+08,7.38416e+08,2.63746e+08,19
9.11606e+08,2.23527e+08,1.45569e+08,1
9.57754e+07,8.65375e+07,9.63325e+08,4
